(20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 0.5342509746551514, 0.5350779891014099, 0.5376206040382385, 0.5395897626876831, 0.5424577593803406, 0.5453743934631348, 0.5494259595870972, 0.5513877868652344, 0.5545021891593933, 0.5598199367523193, 0.5652083158493042, 0.5663547515869141, 0.5718765258789062, 0.5756670236587524, 0.5801098942756653, 0.5869996547698975, 0.5919521450996399, 0.5934562683105469, 0.6006819009780884, 0.6070355176925659, 0.6176190972328186, 0.6224597692489624, 0.6272065043449402, 0.6341745853424072, 0.6453739404678345, 0.6505433917045593, 0.6620436310768127, 0.6727570295333862, 0.6806963682174683, 0.6902663111686707, 0.7005791664123535, 0.7191550731658936, 0.72700035572052, 0.7141262888908386, 0.7025251984596252, 0.6901847124099731, 0.6810995936393738, 0.6756461262702942, 0.6669214963912964, 0.655406653881073, 0.6512377858161926, 0.6420480608940125, 0.6330541968345642, 0.62525874376297, 0.6186589002609253, 0.6138960719108582, 0.6085697412490845, 0.600329577922821, 0.5932505130767822, 0.586662769317627, 0.5818303227424622, 0.5771255493164062, 0.5735844969749451, 0.5670079588890076, 0.5626211762428284, 0.5604465007781982, 0.5572676062583923, 0.5520170331001282, 0.5520967841148376, 0.5470777750015259, 0.5452548265457153, 0.54327392578125, 0.5417914986610413, 0.5401355624198914, 0.5388479828834534, 0.5403180718421936, 0.5376498699188232, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0)
(20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 0.5342509746551514, 0.5350779891014099, 0.5376206040382385, 0.5395897626876831, 0.5424577593803406, 0.5453743934631348, 0.5494259595870972, 0.5513877868652344, 0.5545021891593933, 0.5598199367523193, 0.5652083158493042, 0.5663547515869141, 0.5718765258789062, 0.5756670236587524, 0.5801098942756653, 0.5869996547698975, 0.5919521450996399, 0.5934562683105469, 0.6006819009780884, 0.6070355176925659, 0.6176190972328186, 0.6224597692489624, 0.6272065043449402, 0.6341745853424072, 0.6453739404678345, 0.6505433917045593, 0.6620436310768127, 0.6727570295333862, 0.6806963682174683, 0.6902663111686707, 0.7005791664123535, 0.7191550731658936, 0.72700035572052, 0.7141262888908386, 0.7025251984596252, 0.6901847124099731, 0.6810995936393738, 0.6756461262702942, 0.6669214963912964, 0.655406653881073, 0.6512377858161926, 0.6420480608940125, 0.6330541968345642, 0.62525874376297, 0.6186589002609253, 0.6138960719108582, 0.6085697412490845, 0.600329577922821, 0.5932505130767822, 0.586662769317627, 0.5818303227424622, 0.5771255493164062, 0.5735844969749451, 0.5670079588890076, 0.5626211762428284, 0.5604465007781982, 0.5572676062583923, 0.5520170331001282, 0.5520967841148376, 0.5470777750015259, 0.5452548265457153, 0.54327392578125, 0.5417914986610413, 0.5401355624198914, 0.5388479828834534, 0.5403180718421936, 0.5376498699188232, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0)
(20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 0.5342509746551514, 0.5350779891014099, 0.5376206040382385, 0.5395897626876831, 0.5424577593803406, 0.5453743934631348, 0.5494259595870972, 0.5513877868652344, 0.5545021891593933, 0.5598199367523193, 0.5652083158493042, 0.5663547515869141, 0.5718765258789062, 0.5756670236587524, 0.5801098942756653, 0.5869996547698975, 0.5919521450996399, 0.5934562683105469, 0.6006819009780884, 0.6070355176925659, 0.6176190972328186, 0.6224597692489624, 0.6272065043449402, 0.6341745853424072, 0.6453739404678345, 0.6505433917045593, 0.6620436310768127, 0.6727570295333862, 0.6806963682174683, 0.6902663111686707, 0.7005791664123535, 0.7191550731658936, 0.72700035572052, 0.7141262888908386, 0.7025251984596252, 0.6901847124099731, 0.6810995936393738, 0.6756461262702942, 0.6669214963912964, 0.655406653881073, 0.6512377858161926, 0.6420480608940125, 0.6330541968345642, 0.62525874376297, 0.6186589002609253, 0.6138960719108582, 0.6085697412490845, 0.600329577922821, 0.5932505130767822, 0.586662769317627, 0.5818303227424622, 0.5771255493164062, 0.5735844969749451, 0.5670079588890076, 0.5626211762428284, 0.5604465007781982, 0.5572676062583923, 0.5520170331001282, 0.5520967841148376, 0.5470777750015259, 0.5452548265457153, 0.54327392578125, 0.5417914986610413, 0.5401355624198914, 0.5388479828834534, 0.5403180718421936, 0.5376498699188232, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0)
(20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 0.5342509746551514, 0.5350779891014099, 0.5376206040382385, 0.5395897626876831, 0.5424577593803406, 0.5453743934631348, 0.5494259595870972, 0.5513877868652344, 0.5545021891593933, 0.5598199367523193, 0.5652083158493042, 0.5663547515869141, 0.5718765258789062, 0.5756670236587524, 0.5801098942756653, 0.5869996547698975, 0.5919521450996399, 0.5934562683105469, 0.6006819009780884, 0.6070355176925659, 0.6176190972328186, 0.6224597692489624, 0.6272065043449402, 0.6341745853424072, 0.6453739404678345, 0.6505433917045593, 0.6620436310768127, 0.6727570295333862, 0.6806963682174683, 0.6902663111686707, 0.7005791664123535, 0.7191550731658936, 0.72700035572052, 0.7141262888908386, 0.7025251984596252, 0.6901847124099731, 0.6810995936393738, 0.6756461262702942, 0.6669214963912964, 0.655406653881073, 0.6512377858161926, 0.6420480608940125, 0.6330541968345642, 0.62525874376297, 0.6186589002609253, 0.6138960719108582, 0.6085697412490845, 0.600329577922821, 0.5932505130767822, 0.586662769317627, 0.5818303227424622, 0.5771255493164062, 0.5735844969749451, 0.5670079588890076, 0.5626211762428284, 0.5604465007781982, 0.5572676062583923, 0.5520170331001282, 0.5520967841148376, 0.5470777750015259, 0.5452548265457153, 0.54327392578125, 0.5417914986610413, 0.5401355624198914, 0.5388479828834534, 0.5403180718421936, 0.5376498699188232, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0)
(20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 0.5342509746551514, 0.5350779891014099, 0.5376206040382385, 0.5395897626876831, 0.5424577593803406, 0.5453743934631348, 0.5494259595870972, 0.5513877868652344, 0.5545021891593933, 0.5598199367523193, 0.5652083158493042, 0.5663547515869141, 0.5718765258789062, 0.5756670236587524, 0.5801098942756653, 0.5869996547698975, 0.5919521450996399, 0.5934562683105469, 0.6006819009780884, 0.6070355176925659, 0.6176190972328186, 0.6224597692489624, 0.6272065043449402, 0.6341745853424072, 0.6453739404678345, 0.6505433917045593, 0.6620436310768127, 0.6727570295333862, 0.6806963682174683, 0.6902663111686707, 0.7005791664123535, 0.7191550731658936, 0.72700035572052, 0.7141262888908386, 0.7025251984596252, 0.6901847124099731, 0.6810995936393738, 0.6756461262702942, 0.6669214963912964, 0.655406653881073, 0.6512377858161926, 0.6420480608940125, 0.6330541968345642, 0.62525874376297, 0.6186589002609253, 0.6138960719108582, 0.6085697412490845, 0.600329577922821, 0.5932505130767822, 0.586662769317627, 0.5818303227424622, 0.5771255493164062, 0.5735844969749451, 0.5670079588890076, 0.5626211762428284, 0.5604465007781982, 0.5572676062583923, 0.5520170331001282, 0.5520967841148376, 0.5470777750015259, 0.5452548265457153, 0.54327392578125, 0.5417914986610413, 0.5401355624198914, 0.5388479828834534, 0.5403180718421936, 0.5376498699188232, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0)
(20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 0.5342509746551514, 0.5350779891014099, 0.5376206040382385, 0.5395897626876831, 0.5424577593803406, 0.5453743934631348, 0.5494259595870972, 0.5513877868652344, 0.5545021891593933, 0.5598199367523193, 0.5652083158493042, 0.5663547515869141, 0.5718765258789062, 0.5756670236587524, 0.5801098942756653, 0.5869996547698975, 0.5919521450996399, 0.5934562683105469, 0.6006819009780884, 0.6070355176925659, 0.6176190972328186, 0.6224597692489624, 0.6272065043449402, 0.6341745853424072, 0.6453739404678345, 0.6505433917045593, 0.6620436310768127, 0.6727570295333862, 0.6806963682174683, 0.6902663111686707, 0.7005791664123535, 0.7191550731658936, 0.72700035572052, 0.7141262888908386, 0.7025251984596252, 0.6901847124099731, 0.6810995936393738, 0.6756461262702942, 0.6669214963912964, 0.655406653881073, 0.6512377858161926, 0.6420480608940125, 0.6330541968345642, 0.62525874376297, 0.6186589002609253, 0.6138960719108582, 0.6085697412490845, 0.600329577922821, 0.5932505130767822, 0.586662769317627, 0.5818303227424622, 0.5771255493164062, 0.5735844969749451, 0.5670079588890076, 0.5626211762428284, 0.5604465007781982, 0.5572676062583923, 0.5520170331001282, 0.5520967841148376, 0.5470777750015259, 0.5452548265457153, 0.54327392578125, 0.5417914986610413, 0.5401355624198914, 0.5388479828834534, 0.5403180718421936, 0.5376498699188232, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0)
(20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 0.5342509746551514, 0.5350779891014099, 0.5376206040382385, 0.5395897626876831, 0.5424577593803406, 0.5453743934631348, 0.5494259595870972, 0.5513877868652344, 0.5545021891593933, 0.5598199367523193, 0.5652083158493042, 0.5663547515869141, 0.5718765258789062, 0.5756670236587524, 0.5801098942756653, 0.5869996547698975, 0.5919521450996399, 0.5934562683105469, 0.6006819009780884, 0.6070355176925659, 0.6176190972328186, 0.6224597692489624, 0.6272065043449402, 0.6341745853424072, 0.6453739404678345, 0.6505433917045593, 0.6620436310768127, 0.6727570295333862, 0.6806963682174683, 0.6902663111686707, 0.7005791664123535, 0.7191550731658936, 0.72700035572052, 0.7141262888908386, 0.7025251984596252, 0.6901847124099731, 0.6810995936393738, 0.6756461262702942, 0.6669214963912964, 0.655406653881073, 0.6512377858161926, 0.6420480608940125, 0.6330541968345642, 0.62525874376297, 0.6186589002609253, 0.6138960719108582, 0.6085697412490845, 0.600329577922821, 0.5932505130767822, 0.586662769317627, 0.5818303227424622, 0.5771255493164062, 0.5735844969749451, 0.5670079588890076, 0.5626211762428284, 0.5604465007781982, 0.5572676062583923, 0.5520170331001282, 0.5520967841148376, 0.5470777750015259, 0.5452548265457153, 0.54327392578125, 0.5417914986610413, 0.5401355624198914, 0.5388479828834534, 0.5403180718421936, 0.5376498699188232, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0)
(20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 0.5342509746551514, 0.5350779891014099, 0.5376206040382385, 0.5395897626876831, 0.5424577593803406, 0.5453743934631348, 0.5494259595870972, 0.5513877868652344, 0.5545021891593933, 0.5598199367523193, 0.5652083158493042, 0.5663547515869141, 0.5718765258789062, 0.5756670236587524, 0.5801098942756653, 0.5869996547698975, 0.5919521450996399, 0.5934562683105469, 0.6006819009780884, 0.6070355176925659, 0.6176190972328186, 0.6224597692489624, 0.6272065043449402, 0.6341745853424072, 0.6453739404678345, 0.6505433917045593, 0.6620436310768127, 0.6727570295333862, 0.6806963682174683, 0.6902663111686707, 0.7005791664123535, 0.7191550731658936, 0.72700035572052, 0.7141262888908386, 0.7025251984596252, 0.6901847124099731, 0.6810995936393738, 0.6756461262702942, 0.6669214963912964, 0.655406653881073, 0.6512377858161926, 0.6420480608940125, 0.6330541968345642, 0.62525874376297, 0.6186589002609253, 0.6138960719108582, 0.6085697412490845, 0.600329577922821, 0.5932505130767822, 0.586662769317627, 0.5818303227424622, 0.5771255493164062, 0.5735844969749451, 0.5670079588890076, 0.5626211762428284, 0.5604465007781982, 0.5572676062583923, 0.5520170331001282, 0.5520967841148376, 0.5470777750015259, 0.5452548265457153, 0.54327392578125, 0.5417914986610413, 0.5401355624198914, 0.5388479828834534, 0.5403180718421936, 0.5376498699188232, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0)
(20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 0.5342509746551514, 0.5350779891014099, 0.5376206040382385, 0.5395897626876831, 0.5424577593803406, 0.5453743934631348, 0.5494259595870972, 0.5513877868652344, 0.5545021891593933, 0.5598199367523193, 0.5652083158493042, 0.5663547515869141, 0.5718765258789062, 0.5756670236587524, 0.5801098942756653, 0.5869996547698975, 0.5919521450996399, 0.5934562683105469, 0.6006819009780884, 0.6070355176925659, 0.6176190972328186, 0.6224597692489624, 0.6272065043449402, 0.6341745853424072, 0.6453739404678345, 0.6505433917045593, 0.6620436310768127, 0.6727570295333862, 0.6806963682174683, 0.6902663111686707, 0.7005791664123535, 0.7191550731658936, 0.72700035572052, 0.7141262888908386, 0.7025251984596252, 0.6901847124099731, 0.6810995936393738, 0.6756461262702942, 0.6669214963912964, 0.655406653881073, 0.6512377858161926, 0.6420480608940125, 0.6330541968345642, 0.62525874376297, 0.6186589002609253, 0.6138960719108582, 0.6085697412490845, 0.600329577922821, 0.5932505130767822, 0.586662769317627, 0.5818303227424622, 0.5771255493164062, 0.5735844969749451, 0.5670079588890076, 0.5626211762428284, 0.5604465007781982, 0.5572676062583923, 0.5520170331001282, 0.5520967841148376, 0.5470777750015259, 0.5452548265457153, 0.54327392578125, 0.5417914986610413, 0.5401355624198914, 0.5388479828834534, 0.5403180718421936, 0.5376498699188232, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0)
(20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 0.5342509746551514, 0.5350779891014099, 0.5376206040382385, 0.5395897626876831, 0.5424577593803406, 0.5453743934631348, 0.5494259595870972, 0.5513877868652344, 0.5545021891593933, 0.5598199367523193, 0.5652083158493042, 0.5663547515869141, 0.5718765258789062, 0.5756670236587524, 0.5801098942756653, 0.5869996547698975, 0.5919521450996399, 0.5934562683105469, 0.6006819009780884, 0.6070355176925659, 0.6176190972328186, 0.6224597692489624, 0.6272065043449402, 0.6341745853424072, 0.6453739404678345, 0.6505433917045593, 0.6620436310768127, 0.6727570295333862, 0.6806963682174683, 0.6902663111686707, 0.7005791664123535, 0.7191550731658936, 0.72700035572052, 0.7141262888908386, 0.7025251984596252, 0.6901847124099731, 0.6810995936393738, 0.6756461262702942, 0.6669214963912964, 0.655406653881073, 0.6512377858161926, 0.6420480608940125, 0.6330541968345642, 0.62525874376297, 0.6186589002609253, 0.6138960719108582, 0.6085697412490845, 0.600329577922821, 0.5932505130767822, 0.586662769317627, 0.5818303227424622, 0.5771255493164062, 0.5735844969749451, 0.5670079588890076, 0.5626211762428284, 0.5604465007781982, 0.5572676062583923, 0.5520170331001282, 0.5520967841148376, 0.5470777750015259, 0.5452548265457153, 0.54327392578125, 0.5417914986610413, 0.5401355624198914, 0.5388479828834534, 0.5403180718421936, 0.5376498699188232, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0)
